DateCommande,NumCommande,Client,Catégorie,Quantité,Statut,FactureID,PDF_URL
14/07/2026,217-07-2026,CFC,61-63gr,766,Livré,F-20260715-072636,https://drive.google.com/file/d/1cKzFztwGl2eBJE1V0bL71p9JQNpV25A-/view?usp=drivesdk
14/07/2026,218-07-2026,Rahery,64-66gr,1056,Livré,F-20260715-072746,https://drive.google.com/file/d/1PhFtQEoEr04kx70jlc7V-GjSokmwNzKW/view?usp=drivesdk
14/07/2026,219-07-2026,Naivo,67-69gr,1042,Livré,F-20260715-072924,https://drive.google.com/file/d/1PpItONkryLI030lc-p5GEVIIwV7KWLED/view?usp=drivesdk
14/07/2026,220-07-2026,Major Shop,70-74gr,438,Livré,F-20260715-073004,https://drive.google.com/file/d/1FMeIDTmuzYbzKPxgFPUl4ipQUB9o49GP/view?usp=drivesdk
14/07/2026,221-07-2026,EPP Tsiry,75gr +,86,Livré,F-20260715-073058,https://drive.google.com/file/d/1OXEE_ptvn2NQGoxa-xsn6D7QsgLlh2Q1/view?usp=drivesdk
14/07/2026,222-07-2026,Lasopy,Casser,36,Livré,F-20260715-073205,https://drive.google.com/file/d/1uxSUtzXYmIYqrFHb1OVf5ZgIY1YpsCCR/view?usp=drivesdk
15/07/2026,224-07-2026,Mercy Ships,61-63gr,540,Livré,F-20260715-073409,https://drive.google.com/file/d/12JU7c79iZ7hsJGqEAT9u-JCJksAbSm92/view?usp=drivesdk
15/07/2026,225-07-2026,Linah,42-46gr,1,Livré,F-20260716-053844,https://drive.google.com/file/d/1UdPe_Cn9RKk_sVQ-pSArIWBcEezxGdi9/view?usp=drivesdk
15/07/2026,226-07-2026,Linah,47-56gr,60,Livré,F-20260716-054153,https://drive.google.com/file/d/1ZQc5aA-pIkFaMIMHAw_S80WzRqqpCqxd/view?usp=drivesdk
15/07/2026,227-07-2026,Angéline,47-56gr,300,Livré,F-20260716-054307,https://drive.google.com/file/d/1kmWASpQz4s4cp50hkTG_kbv-pnoC74zp/view?usp=drivesdk
15/07/2026,229-07-2026,CFC,57-60gr,1104,Livré,F-20260716-054541,https://drive.google.com/file/d/1nijdg4vS_JiuJIgbDllvbb2hNEHJ7dQt/view?usp=drivesdk
15/07/2026,230-07-2026,Nambinina,61-63gr,620,Livré,F-20260716-054825,https://drive.google.com/file/d/14d5xPaLy5Uz3udi6qVQdFJttgS7PYt1E/view?usp=drivesdk
15/07/2026,231-07-2026,Rahery,64-66gr,1031,Livré,F-20260716-054943,https://drive.google.com/file/d/1mEKwUob3Hvlt1WBrtxL-iibG7phR6f3V/view?usp=drivesdk
15/07/2026,232-07-2026,Naivo,67-69gr,801,Livré,F-20260716-055052,https://drive.google.com/file/d/1KnGUPnRap1AVbor57SdmnVp1sR_t7x2H/view?usp=drivesdk
15/07/2026,234-07-2026,Major Shop,70-74gr,393,Livré,F-20260716-055219,https://drive.google.com/file/d/1PdjhDVz0XYDq3sRM2skxodXrKcEdLyjP/view?usp=drivesdk
15/07/2026,236-07-2026,EPP Tsiry,75gr +,76,Livré,F-20260716-061726,https://drive.google.com/file/d/1ClUefsol0C4bLZxbuVfevb5vmtqcwi_Z/view?usp=drivesdk
15/07/2026,237-07-2026,Chinoise,Casser,47,Livré,F-20260716-061822,https://drive.google.com/file/d/1vyf1J5ij-6rbIbzSydw38i5GRks3RYe_/view?usp=drivesdk
16/07/2026,238-07-2026,Mercy Ships,61-63gr,600,Livré,F-20260716-072459,https://drive.google.com/file/d/1IznOaT7GaORg9jv9CAB3vpDIkcs6PLkd/view?usp=drivesdk
16/07/2026,239-07-2026,Calypso,67-69gr,600,Livré,F-20260716-082856,https://drive.google.com/file/d/1TtbyJsOA-yHoxeaSpo9ynXWnYVp88Y_7/view?usp=drivesdk
16/07/2026,244-07-2026,Fasankarana,42-46gr,1,Livré,F-20260717-164220,https://drive.google.com/file/d/1U9wo671UVIjgptA95vsQKI8sEVLOGG6_/view?usp=drivesdk
16/07/2026,245-07-2026,Fasankarana,47-56gr,41,Livré,F-20260717-164333,https://drive.google.com/file/d/1rHRhIXQ8UNwmk-6bhOAxIV8bsJHEKOp6/view?usp=drivesdk
16/07/2026,246-07-2026,Angéline,47-56gr,300,Livré,F-20260717-164458,https://drive.google.com/file/d/1m4Bwu1Jr5EHKkVtyGvQqSX9ocvauyhzc/view?usp=drivesdk
16/07/2026,247-07-2026,CFC,57-60gr,1068,Livré,F-20260717-164620,https://drive.google.com/file/d/19AMNpGvdpWk29FwwXnnkuuq-xO5B5LFO/view?usp=drivesdk
16/07/2026,249-07-2026,Damaskôsy,61-63gr,627,Livré,F-20260717-164853,https://drive.google.com/file/d/1VIt4ym9tLo1sHghmV_rx3ZmrgYnMRX1_/view?usp=drivesdk
16/07/2026,251-07-2026,La Paillote,64-66gr,300,Livré,F-20260717-165001,https://drive.google.com/file/d/1BufPLETZlWMlcEn8K7zQXtFohhvru2i3/view?usp=drivesdk
16/07/2026,254-07-2026,Rahery,64-66gr,731,Livré,F-20260717-165158,https://drive.google.com/file/d/1OGFIOdv7bf3VQ2vqk2febgM29LXEQWN-/view?usp=drivesdk
16/07/2026,255-07-2026,Pompier,70-74gr,200,Livré,F-20260717-165318,https://drive.google.com/file/d/1L2RT4iAdUrPPXSEIqE9GX-nL-3WX_OIh/view?usp=drivesdk
16/07/2026,256-07-2026,Major Shop,70-74gr,266,Livré,F-20260717-165410,https://drive.google.com/file/d/1ygmE7Vwrzmttauw8GjRx0w5lrd3vUWSg/view?usp=drivesdk
16/07/2026,258-07-2026,EPP Tsiry,75gr +,99,Livré,F-20260717-165517,https://drive.google.com/file/d/16YNTZ8md1M6iiFLBAVYXoO0BTulU5YrE/view?usp=drivesdk
16/07/2026,268-07-2026,Jems,67-69gr,20,Livré,F-20260717-170926,https://drive.google.com/file/d/12JmdLAdcbsXvi2rBDbi_xtMDaOd2zCiw/view?usp=drivesdk
16/07/2026,259-07-2026,Lasopy,Casser,44,Livré,F-20260717-165639,https://drive.google.com/file/d/1EP4TcfozDlwSZYfs4QQn_LDUldkkVbw_/view?usp=drivesdk
17/07/2026,241-07-2026,Mercy Ships,61-63gr,600,Livré,F-20260717-065428,https://drive.google.com/file/d/1OI6P3-bmShHhtLAG67yqDiC3FxhGBZW_/view?usp=drivesdk
17/07/2026,261-07-2026,Linah,42-46gr,4,Livré,F-20260717-170515,https://drive.google.com/file/d/183YNHZXZbFgSPQy_dG39-6uaoQQSGjS0/view?usp=drivesdk
17/07/2026,262-07-2026,Linah,47-56gr,24,Livré,F-20260717-170704,https://drive.google.com/file/d/1tGjv7whxJpPTQ9BL1fEVcHDlyEtfEQAl/view?usp=drivesdk
17/07/2026,266-07-2026,Mr Mamy,47-56gr,400,Livré,F-20260717-170943,https://drive.google.com/file/d/1YokghVKc9ROfTsNuWe91UIB8TPuo6rUG/view?usp=drivesdk
17/07/2026,269-07-2026,Mr Mamy,57-60gr,1121,Livré,F-20260717-171100,https://drive.google.com/file/d/11tLk83mu3WxpQrfZe80ccXzMa0CAZYqf/view?usp=drivesdk
17/07/2026,271-07-2026,Adam&Eve,64-66gr,120,Livré,F-20260717-173240,https://drive.google.com/file/d/1ISkrS_cXsSKwHtB4SUTnA-_yVXmrSRqe/view?usp=drivesdk
17/07/2026,273-07-2026,La braise,67-69gr,150,Livré,F-20260717-173359,https://drive.google.com/file/d/1Gl3S1bKrAvRBUPU9rwI0PyMNOXiYp8wu/view?usp=drivesdk
17/07/2026,274-07-2026,ASGAR,64-66gr,30,Livré,F-20260717-173528,https://drive.google.com/file/d/1xGsCkpmlAAuTyH8mz1H1n3YUZFcAmM_M/view?usp=drivesdk
17/07/2026,276-07-2026,SASA,64-66gr,30,Livré,F-20260717-173957,https://drive.google.com/file/d/1cOXwusN4Pp5rU7B3z87CbfnWrzxHa5TX/view?usp=drivesdk
17/07/2026,277-07-2026,Rahery,64-66gr,869,Livré,F-20260717-174129,https://drive.google.com/file/d/13BkYQVtBPldZGEH8HR79Fgau1ul-g5OP/view?usp=drivesdk
17/07/2026,279-07-2026,Major Shop,70-74gr,300,Livré,F-20260717-174400,https://drive.google.com/file/d/1kTJXR2M-nQ9OtD5Gau8PiHYmR7MZ1hof/view?usp=drivesdk
17/07/2026,281-07-2026,EPP Tsiry,70-74gr,100,Livré,F-20260717-174506,https://drive.google.com/file/d/1pGcxP_vSX8O0ccz2t4ErG33JRYrKTQkr/view?usp=drivesdk
17/07/2026,283-07-2026,EPP Tsiry,75gr +,84,Livré,F-20260717-174627,https://drive.google.com/file/d/1VXKDY-qDJ89jJT4WDct-K0sIUU_01FaS/view?usp=drivesdk
17/07/2026,284-07-2026,Chinoise,Casser,54,Livré,F-20260717-174730,https://drive.google.com/file/d/1PUf_OjUzWPueH_r0oscgNazJrMOhwymn/view?usp=drivesdk
18/07/2026,285-07-2026,Mercy Ships,61-63gr,400,Livré,F-20260718-073711,https://drive.google.com/file/d/1g384fGqoa2NsuBDxbytuRv5Nqb1v4y1h/view?usp=drivesdk
18/07/2026,286-07-2026,Fasankarana,42-46gr,3,Livré,F-20260719-121136,https://drive.google.com/file/d/1Jkgrx0Mqp8kKWWuKM0N9UNq_PgUECdNc/view?usp=drivesdk
18/07/2026,287-07-2026,Fasankarana,47-56gr,56,Livré,F-20260719-121329,https://drive.google.com/file/d/16lJr4Lx0KCy38jjxiFVk4ize3YMbqC_l/view?usp=drivesdk
18/07/2026,289-07-2026,Angéline,47-56gr,350,Livré,F-20260719-121428,https://drive.google.com/file/d/18UEmtM9qC6cflvEpB43WEHA-xKmrKO9x/view?usp=drivesdk
18/07/2026,290-07-2026,CFC,57-60gr,1191,Livré,F-20260719-121637,https://drive.google.com/file/d/10FeVEIDBACFHsOjapTubcWh1d_4e6I6G/view?usp=drivesdk
18/07/2026,291-07-2026,Damaskôsy,61-63gr,758,Livré,F-20260719-121805,https://drive.google.com/file/d/1-obY_Duq5tl_LgO-vgX0K2InRRF5_451/view?usp=drivesdk
18/07/2026,292-07-2026,Rahery,64-66gr,628,Livré,F-20260719-121902,https://drive.google.com/file/d/18f2vTp6vYFWob7AiM0gAxjTZHlWWemOw/view?usp=drivesdk
19/07/2026,293-07-2026,Mercy Ships,61-63gr,450,Livré,F-20260719-122207,https://drive.google.com/file/d/1m6xrTDRF6FxjYtWKNaoOgYPlM0A4pkUF/view?usp=drivesdk
20/07/2026,295-07-2026,Mercy Ships,61-63gr,500,Livré,F-20260720-070859,https://drive.google.com/file/d/1LX84H49C1xDF1Qhei-NsDfpc3Adf3rRL/view?usp=drivesdk
20/07/2026,297-07-2026,Linah,42-46gr,7,Livré,F-20260720-182243,https://drive.google.com/file/d/1o_kVeDGx1gB6Fnq4LOT8HERKmaYVqkFK/view?usp=drivesdk
20/07/2026,298-07-2026,Linah,47-56gr,186,Livré,F-20260720-182351,https://drive.google.com/file/d/1SB7Yxul1jWp4uBgr4W0IUNO5kvBVKF_r/view?usp=drivesdk
20/07/2026,301-07-2026,Angéline,47-56gr,600,Livré,F-20260720-182813,https://drive.google.com/file/d/1P4vNocoZFuFtW7HGO8ub0ezrdw3kv7wA/view?usp=drivesdk
20/07/2026,302-07-2026,Mr Mamy,57-60gr,1300,Livré,F-20260720-182915,https://drive.google.com/file/d/1sVrFuNDKCGKnpW4BKeQf8jQxEcZhk4LD/view?usp=drivesdk
20/07/2026,305-07-2026,Nambinina,57-60gr,940,Livré,F-20260720-183011,https://drive.google.com/file/d/1OPb6uATaees_J7FUNXO7AzZag96xR819/view?usp=drivesdk
20/07/2026,306-07-2026,Damaskôsy,61-63gr,834,Livré,F-20260720-183233,https://drive.google.com/file/d/1HCDprYV8kcLES_o3Hx43vjWM2AtzsTB8/view?usp=drivesdk
20/07/2026,307-07-2026,La Paillote,64-66gr,300,Livré,F-20260720-183345,https://drive.google.com/file/d/1DdVWXpv47zjVGEyKBplZ16CnMC-v-Coa/view?usp=drivesdk
20/07/2026,310-07-2026,CFC,64-66gr,1200,Livré,F-20260720-183541,https://drive.google.com/file/d/1htCvw8_1Gmtm8p8V_KiAo3ny6f1yA-H9/view?usp=drivesdk
20/07/2026,311-07-2026,Ambohijafy,64-66gr,571,Livré,F-20260720-183754,https://drive.google.com/file/d/1A2P6ob5lAPHMJCm87DGNeV9WSavFrU5j/view?usp=drivesdk
20/07/2026,312-07-2026,Calypso,67-69gr,600,Livré,F-20260720-183916,https://drive.google.com/file/d/19QBm6z6tTYaKmtumbfh4melOmXqxwAzW/view?usp=drivesdk
20/07/2026,313-07-2026,Naivo,67-69gr,1000,Livré,F-20260720-184056,https://drive.google.com/file/d/1WUhfzXRlhqC4CPvSMVKDPeMb4bZP1ulZ/view?usp=drivesdk
20/07/2026,315-07-2026,Rahery,67-69gr,1158,Livré,F-20260720-184205,https://drive.google.com/file/d/1iGp5obsmI-Gzjrvsv3k4HIsQf6R5ylqf/view?usp=drivesdk
20/07/2026,316-07-2026,Major Shop,70-74gr,400,Livré,F-20260720-184345,https://drive.google.com/file/d/1pP42HfZNgV7dJqT75Y-NuI6HdYq8Vg8t/view?usp=drivesdk
20/07/2026,317-07-2026,Pompier,70-74gr,400,Livré,F-20260720-184506,https://drive.google.com/file/d/1Sv8VPMdSZJPXYYkPO2-FsOYBuqTATSM8/view?usp=drivesdk
20/07/2026,318-07-2026,EPP Tsiry,70-74gr,324,Livré,F-20260720-184804,https://drive.google.com/file/d/1YMQStGkGJlHTt-I_duEXPoYSGQrg9ZPU/view?usp=drivesdk
20/07/2026,319-07-2026,EPP Tsiry,75gr +,277,Livré,F-20260720-184919,https://drive.google.com/file/d/1OyyZJAdNfi5fAzuRAIw9OA9__MW9SzYn/view?usp=drivesdk
20/07/2026,320-07-2026,Chinoise,Casser,164,Livré,F-20260720-185015,https://drive.google.com/file/d/1mYbvr_Ayse0m0Z9WSUd3jENC6ylD52cR/view?usp=drivesdk
20/07/2026,322-07-2026,La Terrasse,61-63gr,30,Livré,F-20260720-091402,https://drive.google.com/file/d/1RzTm_UYL65zijZbPs1bTQQAYXczV5wHm/view?usp=drivesdk
21/07/2026,321-07-2026,Mercy Ships,61-63gr,450,Livré,F-20260721-065514,https://drive.google.com/file/d/1xjY6SLloHvNJhgcavXs3WwAlgaR24zmc/view?usp=drivesdk
21/07/2026,324-07-2026,La Terrasse,61-63gr,120,Livré,F-20260721-091517,https://drive.google.com/file/d/1UE-jzsFS3kGsm5NXI65hy4mwWqGDqTNu/view?usp=drivesdk
21/07/2026,326-07-2026,Linah,42-46gr,2,Livré,F-20260722-072333,https://drive.google.com/file/d/14fiPzg9zd0p9y1RRTY9JK7gYmlIQiosq/view?usp=drivesdk
21/07/2026,328-07-2026,Linah,47-56gr,46,Livré,F-20260722-072537,https://drive.google.com/file/d/1yRU93RmI7DAPsRzvJEbNPjZIlumTSsMY/view?usp=drivesdk
21/07/2026,329-07-2026,CFC,57-60gr,1049,Livré,F-20260722-072654,https://drive.google.com/file/d/1yOCmF6SjjTRkageFGyURTN5ojGradXvN/view?usp=drivesdk
21/07/2026,330-07-2026,Damaskôsy,61-63gr,679,Livré,F-20260722-073053,https://drive.google.com/file/d/1HK_UCZwlXE43AN--NLMsArbn7U3smjtL/view?usp=drivesdk
21/07/2026,331-07-2026,Rahery,64-66gr,663,Livré,F-20260722-073250,https://drive.google.com/file/d/1KPMteq35K3rVg3pqyHIF0edofpGeQJ2A/view?usp=drivesdk
21/07/2026,333-07-2026,Naivo,67-69gr,730,Livré,F-20260722-073339,https://drive.google.com/file/d/1SLOlRx91teKHo0QH_-leGIvO5NWGNoFH/view?usp=drivesdk
21/07/2026,335-07-2026,Major Shop,70-74gr,213,Livré,F-20260722-073618,https://drive.google.com/file/d/1jscorE2bo_S-_1aYekxJIw7GpxgpcvZW/view?usp=drivesdk
21/07/2026,336-07-2026,EPP Tsiry,75gr +,101,Livré,F-20260722-075402,https://drive.google.com/file/d/1GdchU_3jteidGD1pzYLqNLLS3mjW5g_Y/view?usp=drivesdk
22/07/2026,337-07-2026,Mercy Ships,61-63gr,540,Livré,F-20260722-082534,https://drive.google.com/file/d/1peMgwQnCugq7c5RNYClW_xZwlJd9Fd0s/view?usp=drivesdk
22/07/2026,338-07-2026,Fasankarana,42-46gr,3,Livré,F-20260723-071143,https://drive.google.com/file/d/1gswkzaqZaH-ZJGyqV827VuxukVrWIpdD/view?usp=drivesdk
22/07/2026,339-07-2026,Fasankarana,47-56gr,57,Livré,F-20260723-071312,https://drive.google.com/file/d/1GxYqni7CTb_Jtv_as63YTnWaxxZUdyTb/view?usp=drivesdk
22/07/2026,341-07-2026,Angéline,47-56gr,300,Livré,F-20260723-071430,https://drive.google.com/file/d/1y0xLTi7jqbIRYmIW5EjHqWaWQgmA8YXJ/view?usp=drivesdk
22/07/2026,342-07-2026,CFC,57-60gr,989,Livré,F-20260723-071521,https://drive.google.com/file/d/1HhvarlnYLOQ4MUbt985_eYpVNVB4uihR/view?usp=drivesdk
22/07/2026,343-07-2026,Damaskôsy,61-63gr,640,Livré,F-20260723-071745,https://drive.google.com/file/d/1FhDUtHubDQXOTr3gjGZLM7BhDHtZkKqu/view?usp=drivesdk
22/07/2026,345-07-2026,Rahery,64-66gr,1115,Livré,F-20260723-071857,https://drive.google.com/file/d/1qbDlW1kYELWlIPSNEhaTjSdFBAgK2u53/view?usp=drivesdk
22/07/2026,346-07-2026,Naivo,67-69gr,692,Livré,F-20260723-072000,https://drive.google.com/file/d/1YMrWNylfuYbJ_IzbzIZ2mWaL9DbuwaJz/view?usp=drivesdk
22/07/2026,348-07-2026,Major Shop,70-74gr,225,Livré,F-20260723-072128,https://drive.google.com/file/d/19Xnoq3K3CVGfgTS0aacODWJc8WraxrtY/view?usp=drivesdk
22/07/2026,349-07-2026,Pompier,70-74gr,200,Livré,F-20260723-072210,https://drive.google.com/file/d/1NbLuZ1LFbM9OpE6YiDKUymv8iPeHWc74/view?usp=drivesdk
22/07/2026,351-07-2026,EPP Tsiry,75gr +,94,Livré,F-20260723-072259,https://drive.google.com/file/d/1EYvNhI2pBqUHX1Fud74ZxwCFQEExXDBj/view?usp=drivesdk
22/07/2026,352-07-2026,Chinoise,Casser,59,Livré,F-20260723-072327,https://drive.google.com/file/d/17VeHgbEFl7m-BZ2Q6HQ2TOs_1cQg3m95/view?usp=drivesdk
23/07/2026,353-07-2026,Mercy Ships,61-63gr,540,Livré,F-20260723-074521,https://drive.google.com/file/d/1D-hBIWN4z0ZX34WLzEJPVYVSKFPjk0qg/view?usp=drivesdk
23/07/2026,354-07-2026,Linah,42-46gr,1,Livré,F-20260724-052426,https://drive.google.com/file/d/1ho4Llk3XrUFAV0DOqibEohLRprtwHQwY/view?usp=drivesdk
23/07/2026,356-07-2026,Linah,47-56gr,50,Livré,F-20260724-052502,https://drive.google.com/file/d/1S5GhUiny-KWCY5FmcL8Fmn6qzDBCOHpq/view?usp=drivesdk
23/07/2026,358-07-2026,Nambinina,47-56gr,300,Livré,F-20260724-052558,https://drive.google.com/file/d/1tdWScU5xq4rbzkBAo7KGf61YAEJxpUWo/view?usp=drivesdk
23/07/2026,360-07-2026,Mr Mamy,57-60gr,1050,Livré,F-20260724-052652,https://drive.google.com/file/d/1mr1Qsx5ooPrJma7MrL9b3stxHSiy9kzb/view?usp=drivesdk
23/07/2026,361-07-2026,Damaskôsy,61-63gr,702,Livré,F-20260724-052814,https://drive.google.com/file/d/1xuvvk3ifwP5paZxBM2x5Rbp-KyPXGCFA/view?usp=drivesdk
23/07/2026,362-07-2026,La Paillote,64-66gr,300,Livré,F-20260724-053043,https://drive.google.com/file/d/1kI321O7YORe1mh75Y46sgEBvRUvV4VFn/view?usp=drivesdk
23/07/2026,363-07-2026,Rahery,64-66gr,780,Livré,F-20260724-053121,https://drive.google.com/file/d/1DC2By-dk8zxqvLHL8xWKHWiGsR0OhcFm/view?usp=drivesdk
23/07/2026,365-07-2026,Naivo,67-69gr,711,Livré,F-20260724-053200,https://drive.google.com/file/d/1e58jfPgADYgXUG3rWuhhzi3Ulbv2xwlS/view?usp=drivesdk
23/07/2026,368-07-2026,Pompier,70-74gr,300,Livré,F-20260724-053248,https://drive.google.com/file/d/1OKzcaJnu9s2BwMJbjD88gZzmK--vymPR/view?usp=drivesdk
23/07/2026,370-07-2026,EPP Tsiry,70-74gr,106,Livré,F-20260724-053327,https://drive.google.com/file/d/17rImLfKrHa5OqGg5rNXXuZ_drOHHHa0j/view?usp=drivesdk
23/07/2026,371-07-2026,EPP Tsiry,75gr +,87,Livré,F-20260724-053347,https://drive.google.com/file/d/1i2ujtji3nLMo_-NSNfcXBFwNBTDU-VIT/view?usp=drivesdk
23/07/2026,372-07-2026,Lasopy,Casser,43,Livré,F-20260724-053433,https://drive.google.com/file/d/1mrkAhlTcTzj7XIE_IpnACBNK8CxqWP0t/view?usp=drivesdk
24/07/2026,374-07-2026,Leader Price,57-60gr,720,Livré,F-20260724-053801,https://drive.google.com/file/d/1cfR50CQdO8JKbf-wP4qdhFpZWBQKAjFX/view?usp=drivesdk
24/07/2026,375-07-2026,Mercy Ships,61-63gr,550,Livré,F-20260724-065058,https://drive.google.com/file/d/1hwlTMSkPYsM2JRpEQb9S78snpA6EVUda/view?usp=drivesdk
24/07/2026,376-07-2026,Fasankarana,42-46gr,5,Livré,F-20260724-173547,https://drive.google.com/file/d/1WkT7cAMHx5wToX-cjAnLav2qJeWqJ9DB/view?usp=drivesdk
24/07/2026,378-07-2026,Fasankarana,47-56gr,114,Livré,F-20260724-173701,https://drive.google.com/file/d/1Wts-PWNTNcl6UuD5r-tXphcLshsJCxXj/view?usp=drivesdk
24/07/2026,379-07-2026,Angéline,47-56gr,300,Livré,F-20260724-173757,https://drive.google.com/file/d/1A3ABwDFxU8u4bIwN9iefQbsTXgY0f9jk/view?usp=drivesdk
24/07/2026,381-07-2026,La Paillote,57-60gr,381,Livré,F-20260724-173917,https://drive.google.com/file/d/1I5iRSo26sXPcbXYOQegeqx3Tcqj1WgIH/view?usp=drivesdk
24/07/2026,382-07-2026,Damaskôsy,61-63gr,662,Livré,F-20260724-174131,https://drive.google.com/file/d/1BIAmMEGIquy_Cx2mnH9vsr9ReJFRrQBP/view?usp=drivesdk
24/07/2026,384-07-2026,Rahery,64-66gr,1069,Livré,F-20260724-174335,https://drive.google.com/file/d/1igfE-FfStQnFBnkhRRvhrNPrX34DiQE-/view?usp=drivesdk
24/07/2026,386-07-2026,Pâtisserie Monique,67-69gr,600,Livré,F-20260724-174518,https://drive.google.com/file/d/10MPRzfk_pMUbRatqmwS7A7ruP_uByOmU/view?usp=drivesdk
24/07/2026,387-07-2026,Relax,67-69gr,60,Livré,F-20260724-174646,https://drive.google.com/file/d/1qrHhWBUtCi_HBfFPoPoRkv3hdO-d5xbR/view?usp=drivesdk
24/07/2026,388-07-2026,Major Shop,70-74gr,359,Livré,F-20260724-175128,https://drive.google.com/file/d/1_3QvEWwZvXa5jagRgTqaDntzz32dVi51/view?usp=drivesdk
24/07/2026,389-07-2026,EPP Tsiry,75gr +,95,Livré,F-20260724-175312,https://drive.google.com/file/d/1Oj8b0YCdFVh8klGmwQwYuG-ZZ6I2GKnj/view?usp=drivesdk
24/07/2026,390-07-2026,Chinoise,Casser,43,Livré,F-20260724-175404,https://drive.google.com/file/d/1FJttSiCl1WkZDIydtRztAjvJJhN_eJD8/view?usp=drivesdk
25/07/2026,391-07-2026,Calypso,67-69gr,600,Livré,F-20260725-072630,https://drive.google.com/file/d/1E6qXTURWx_AnA-fmPv9HsAV1YOcdz7lt/view?usp=drivesdk
25/07/2026,392-07-2026,Mercy Ships,61-63gr,415,Livré,F-20260725-072718,https://drive.google.com/file/d/1L4TZd5EnRSHEMaIyGWu48ZIfGgMNF3jy/view?usp=drivesdk
25/07/2026,394-07-2026,Fasankarana,42-46gr,4,Livré,F-20260725-193514,https://drive.google.com/file/d/1P_YHjD0uwt3hFkmU2YdRfldWCHTRTK77/view?usp=drivesdk
25/07/2026,395-07-2026,Fasankarana,47-56gr,88,Livré,F-20260725-193612,https://drive.google.com/file/d/1TQNgWECfh7HHjmhvrGzqP4n3vzhFBA2v/view?usp=drivesdk
25/07/2026,397-07-2026,Angéline,47-56gr,300,Livré,F-20260725-193824,https://drive.google.com/file/d/1mSXiNWS0Xp80gOcRqf46V-EY-I8iIKNk/view?usp=drivesdk
25/07/2026,398-07-2026,CFC,57-60gr,1001,Livré,F-20260725-193949,https://drive.google.com/file/d/1nBlKqPLw5A96IFZyQLu_cRlNC4_Tf4aE/view?usp=drivesdk
25/07/2026,400-07-2026,Damaskôsy,61-63gr,767,Livré,F-20260725-194345,https://drive.google.com/file/d/1fM-HWLYYeY_l6uxMmewRqOujGYqMydhJ/view?usp=drivesdk
25/07/2026,401-07-2026,La Paillote,64-66gr,300,Livré,F-20260725-194607,https://drive.google.com/file/d/1er41m6newU9AGxwTSRu2SQYyHWv1kU94/view?usp=drivesdk
25/07/2026,402-07-2026,Rahery,64-66gr,783,Livré,F-20260725-194726,https://drive.google.com/file/d/17Xo3GPTjR28PpLLc12yj1POa8xYKZQu2/view?usp=drivesdk
25/07/2026,403-07-2026,Naivo,67-69gr,105,Livré,F-20260725-194901,https://drive.google.com/file/d/1KuKds4Bw9g-zvT5timUQ-uIlXuleiDdK/view?usp=drivesdk
25/07/2026,404-07-2026,Pompier,70-74gr,260,Livré,F-20260725-195021,https://drive.google.com/file/d/1d050WiqcIl9K1dL1wBws7TbqTGh5Wn_M/view?usp=drivesdk
25/07/2026,406-07-2026,Major Shop,70-74gr,200,Livré,F-20260725-195147,https://drive.google.com/file/d/1y1p0OXeiTb0E0X15zs2rcymDB6-SFv8j/view?usp=drivesdk
25/07/2026,407-07-2026,EPP Tsiry,75gr +,97,Livré,F-20260725-195237,https://drive.google.com/file/d/1gM9xtlL7AXSoBbVoZ15R0xalw_G6lfwV/view?usp=drivesdk
25/07/2026,409-07-2026,Chinoise,Casser,42,Livré,F-20260725-195312,https://drive.google.com/file/d/1ILIoZ5i5XfyPJDHb8uWYCSMM8YiBkfIg/view?usp=drivesdk
26/07/2026,410-07-2026,Mercy Ships,61-63gr,520,Livré,F-20260726-110304,https://drive.google.com/file/d/1BJ_f5Pkh7w0uROuNKWwRvJwR02hyCGL_/view?usp=drivesdk
27/07/2026,412-07-2026,Mercy Ships,61-63gr,500,Livré,F-20260727-080712,https://drive.google.com/file/d/1SDKo05sgKdDk-iekCDV-g7tPo-A2IV_W/view?usp=drivesdk
27/07/2026,415-07-2026,Fasankarana,42-46gr,5,Livré,F-20260728-065641,https://drive.google.com/file/d/1sIyU5iPZbs_yRimJQh6V12dpSOqmJJEM/view?usp=drivesdk
27/07/2026,416-07-2026,Fasankarana,47-56gr,56,Livré,F-20260728-065728,https://drive.google.com/file/d/1Z-xAVZmB2X22GVwTXcieeBczQX09KdW4/view?usp=drivesdk
27/07/2026,418-07-2026,Angéline,47-56gr,300,Livré,F-20260728-065836,https://drive.google.com/file/d/1iflINpWBKv3X-Tds08l7gxnMFdpBImta/view?usp=drivesdk
27/07/2026,419-07-2026,Nambinina,47-56gr,400,Livré,F-20260728-070020,https://drive.google.com/file/d/1DlbtHujdd4xVdmHZxBvjvAcNpqZjVroP/view?usp=drivesdk
27/07/2026,420-07-2026,Mangarano,57-60gr,1300,Livré,F-20260728-070112,https://drive.google.com/file/d/1AaAqP6-lJZLtcHtjAaGfMzP0GTFIaZKj/view?usp=drivesdk
27/07/2026,422-07-2026,Tanambao V,57-60gr,722,Livré,F-20260728-070227,https://drive.google.com/file/d/1qM0hxa12-V52Fbqnw0Qbs5euY8RPux_S/view?usp=drivesdk
27/07/2026,424-07-2026,CFC,61-63gr,1300,Livré,F-20260728-070317,https://drive.google.com/file/d/1Ll8GA4i2hZe-LPvS1sdp0xh2MaZU8f2j/view?usp=drivesdk
